,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,age,mileage (km),diesel_yn,petrol_yn,hybrid_yn,manual_yn,semi_automatic_yn,automatic_yn,A_Series_yn,T_Series_yn,S_Series_yn,R_Series_yn,Q_Series_yn,model_type
216, A4,2019,27985,Semi-Auto,7299,Petrol,145,38.2,2.0,1,11747,0,1,0,0,1,0,1,0,0,0,0,A
217, Q2,2019,27985,Semi-Auto,1414,Petrol,145,40.9,1.5,1,2276,0,1,0,0,1,0,0,0,0,0,1,Q
218, Q5,2019,36985,Automatic,5135,Diesel,145,38.2,2.0,1,8264,1,0,0,0,0,1,0,0,0,0,1,Q
219, Q5,2019,37985,Automatic,6024,Diesel,145,38.2,2.0,1,9695,1,0,0,0,0,1,0,0,0,0,1,Q
220, Q5,2020,37985,Semi-Auto,10,Petrol,145,32.1,2.0,0,16,0,1,0,0,1,0,0,0,0,0,1,Q
221, Q7,2019,49985,Automatic,10,Diesel,145,33.2,3.0,1,16,1,0,0,0,0,1,0,0,0,0,1,Q
222, Q7,2019,59995,Automatic,10,Diesel,145,33.2,3.0,1,16,1,0,0,0,0,1,0,0,0,0,1,Q
223, Q5,2020,47895,Semi-Auto,10,Petrol,145,30.7,2.0,0,16,0,1,0,0,1,0,0,0,0,0,1,Q
224, A4,2020,31985,Semi-Auto,10,Petrol,145,42.2,2.0,0,16,0,1,0,0,1,0,1,0,0,0,0,A
225, Q7,2015,29985,Automatic,47606,Diesel,200,47.9,3.0,5,76614,1,0,0,0,0,1,0,0,0,0,1,Q
226, A1,2015,12485,Semi-Auto,26625,Petrol,30,57.6,1.4,5,42849,0,1,0,0,1,0,1,0,0,0,0,A
227, A5,2018,24985,Automatic,5071,Petrol,145,50.4,2.0,2,8161,0,1,0,0,0,1,1,0,0,0,0,A
228, A5,2015,21985,Semi-Auto,28011,Petrol,260,34.9,3.0,5,45079,0,1,0,0,1,0,1,0,0,0,0,A
229, Q3,2019,34985,Automatic,10,Diesel,145,47.1,2.0,1,16,1,0,0,0,0,1,0,0,0,0,1,Q
230, A5,2019,29985,Automatic,10,Diesel,145,51.4,2.0,1,16,1,0,0,0,0,1,1,0,0,0,0,A
231, Q3,2019,34485,Automatic,10,Diesel,145,47.1,2.0,1,16,1,0,0,0,0,1,0,0,0,0,1,Q
232, A1,2019,19685,Manual,10,Petrol,145,49.6,1.0,1,16,0,1,0,1,0,0,1,0,0,0,0,A
233, A4,2019,34985,Automatic,10,Diesel,145,53.3,2.0,1,16,1,0,0,0,0,1,1,0,0,0,0,A
234, A7,2019,43885,Semi-Auto,10,Diesel,145,38.2,3.0,1,16,1,0,0,0,1,0,1,0,0,0,0,A
235, A6,2019,35895,Automatic,2000,Diesel,145,47.9,2.0,1,3219,1,0,0,0,0,1,1,0,0,0,0,A
236, Q2,2019,26985,Automatic,10,Petrol,145,43.5,1.5,1,16,0,1,0,0,0,1,0,0,0,0,1,Q
237, A6,2019,46985,Automatic,3510,Diesel,145,36.2,3.0,1,5649,1,0,0,0,0,1,1,0,0,0,0,A
238, A3,2019,23985,Automatic,10,Petrol,145,44.8,1.5,1,16,0,1,0,0,0,1,1,0,0,0,0,A
239, A5,2019,28985,Automatic,10,Petrol,145,39.8,2.0,1,16,0,1,0,0,0,1,1,0,0,0,0,A
240, A5,2019,27985,Automatic,1010,Petrol,145,39.8,2.0,1,1625,0,1,0,0,0,1,1,0,0,0,0,A
241, A6,2019,28985,Semi-Auto,500,Diesel,145,47.9,2.0,1,805,1,0,0,0,1,0,1,0,0,0,0,A
242, A4,2019,29985,Automatic,10,Petrol,145,42.8,2.0,1,16,0,1,0,0,0,1,1,0,0,0,0,A
243, A3,2019,21995,Manual,10,Diesel,145,54.3,1.6,1,16,1,0,0,1,0,0,1,0,0,0,0,A
244, A5,2019,31985,Automatic,10,Petrol,145,39.8,2.0,1,16,0,1,0,0,0,1,1,0,0,0,0,A
245, A5,2019,32485,Automatic,10,Diesel,145,51.4,2.0,1,16,1,0,0,0,0,1,1,0,0,0,0,A
246, A3,2019,21285,Manual,10,Diesel,145,51.4,1.6,1,16,1,0,0,1,0,0,1,0,0,0,0,A
247, Q7,2019,56985,Automatic,1510,Diesel,145,33.2,3.0,1,2430,1,0,0,0,0,1,0,0,0,0,1,Q
248, RS3,2019,43785,Semi-Auto,10,Petrol,145,30.1,2.5,1,16,0,1,0,0,1,0,0,0,1,1,0,R
249, A4,2016,18498,Semi-Auto,29845,Petrol,160,45.6,2.0,4,48031,0,1,0,0,1,0,1,0,0,0,0,A
250, A3,2014,14995,Semi-Auto,27355,Petrol,160,42.8,1.8,6,44023,0,1,0,0,1,0,1,0,0,0,0,A
251, A4,2016,17998,Manual,20885,Diesel,30,64.2,2.0,4,33611,1,0,0,1,0,0,1,0,0,0,0,A
252, A3,2014,10985,Automatic,10534,Petrol,30,56.5,1.2,6,16953,0,1,0,0,0,1,1,0,0,0,0,A
253, A3,2016,12995,Manual,25895,Diesel,20,70.6,2.0,4,41674,1,0,0,1,0,0,1,0,0,0,0,A
254, A1,2016,11495,Manual,32867,Petrol,0,67.3,1.0,4,52894,0,1,0,1,0,0,1,0,0,0,0,A
255, Q5,2015,18295,Semi-Auto,42793,Diesel,205,47.1,2.0,5,68868,1,0,0,0,1,0,0,0,0,0,1,Q
256, A6,2015,18998,Semi-Auto,49039,Diesel,160,50.4,3.0,5,78920,1,0,0,0,1,0,1,0,0,0,0,A
257, Q2,2017,18485,Manual,22501,Diesel,145,64.2,1.6,3,36212,1,0,0,1,0,0,0,0,0,0,1,Q
258, A8,2017,38985,Automatic,1420,Diesel,145,50.4,3.0,3,2285,1,0,0,0,0,1,1,0,0,0,0,A
259, A5,2019,29485,Automatic,10,Petrol,145,40.4,2.0,1,16,0,1,0,0,0,1,1,0,0,0,0,A
260, A5,2017,22998,Semi-Auto,26939,Diesel,145,62.8,2.0,3,43354,1,0,0,0,1,0,1,0,0,0,0,A
261, A8,2014,18998,Semi-Auto,24786,Diesel,205,47.9,3.0,6,39889,1,0,0,0,1,0,1,0,0,0,0,A
262, A4,2017,17698,Manual,18761,Petrol,145,51.4,1.4,3,30193,0,1,0,1,0,0,1,0,0,0,0,A
263, A5,2019,27995,Automatic,10,Petrol,145,40.4,2.0,1,16,0,1,0,0,0,1,1,0,0,0,0,A
264, Q3,2019,31985,Manual,10,Diesel,145,42.8,2.0,1,16,1,0,0,1,0,0,0,0,0,0,1,Q
265, A4,2019,30995,Automatic,10,Petrol,145,38.7,2.0,1,16,0,1,0,0,0,1,1,0,0,0,0,A
266, A3,2017,18998,Semi-Auto,22295,Petrol,30,56.5,1.4,3,35880,0,1,0,0,1,0,1,0,0,0,0,A
267, Q2,2017,16995,Manual,18068,Petrol,145,52.3,1.4,3,29078,0,1,0,1,0,0,0,0,0,0,1,Q
268, A3,2018,19995,Manual,25000,Petrol,150,42.2,1.5,2,40234,0,1,0,1,0,0,1,0,0,0,0,A
269, Q2,2017,14495,Manual,23043,Petrol,150,55.4,1.0,3,37084,0,1,0,1,0,0,0,0,0,0,1,Q
270, A5,2014,12998,Semi-Auto,80902,Diesel,125,60.1,2.0,6,130199,1,0,0,0,1,0,1,0,0,0,0,A
271, A4,2019,32485,Automatic,10,Diesel,145,50.4,2.0,1,16,1,0,0,0,0,1,1,0,0,0,0,A
272, A1,2019,20485,Manual,10,Petrol,145,48.7,1.0,1,16,0,1,0,1,0,0,1,0,0,0,0,A
273, Q3,2019,34485,Automatic,10,Diesel,145,47.1,2.0,1,16,1,0,0,0,0,1,0,0,0,0,1,Q
274, Q3,2016,18698,Manual,26474,Diesel,145,52.3,2.0,4,42606,1,0,0,1,0,0,0,0,0,0,1,Q
275, Q5,2013,15998,Semi-Auto,65458,Diesel,235,44.1,3.0,7,105344,1,0,0,0,1,0,0,0,0,0,1,Q
276, TT,2018,16498,Manual,34170,Petrol,150,47.1,1.8,2,54991,0,1,0,1,0,0,0,1,0,0,0,T
277, Q5,2019,31998,Semi-Auto,100,Petrol,145,33.2,2.0,1,161,0,1,0,0,1,0,0,0,0,0,1,Q
278, Q3,2019,35985,Automatic,650,Diesel,145,47.1,2.0,1,1046,1,0,0,0,0,1,0,0,0,0,1,Q
279, Q5,2019,37985,Automatic,10,Diesel,145,38.2,2.0,1,16,1,0,0,0,0,1,0,0,0,0,1,Q
280, Q5,2019,31998,Semi-Auto,10,Petrol,145,33.2,2.0,1,16,0,1,0,0,1,0,0,0,0,0,1,Q
281, A4,2019,18998,Manual,2928,Petrol,145,41.5,2.0,1,4712,0,1,0,1,0,0,1,0,0,0,0,A
282, Q3,2018,19485,Manual,7157,Petrol,145,51.4,1.4,2,11518,0,1,0,1,0,0,0,0,0,0,1,Q
283, Q3,2016,19995,Semi-Auto,31600,Diesel,160,50.4,2.0,4,50855,1,0,0,0,1,0,0,0,0,0,1,Q
284, Q7,2016,47995,Semi-Auto,46600,Diesel,300,39.2,4.0,4,74995,1,0,0,0,1,0,0,0,0,0,1,Q
285, A3,2019,23485,Manual,10,Diesel,145,56.5,2.0,1,16,1,0,0,1,0,0,1,0,0,0,0,A
286, A5,2018,23998,Semi-Auto,14078,Petrol,145,45.6,2.0,2,22656,0,1,0,0,1,0,1,0,0,0,0,A
287, A5,2015,17998,Manual,13312,Diesel,125,57.6,2.0,5,21424,1,0,0,1,0,0,1,0,0,0,0,A
288, A6,2018,28985,Semi-Auto,10,Diesel,145,50.4,2.0,2,16,1,0,0,0,1,0,1,0,0,0,0,A
289, RS6,2015,46000,Semi-Auto,20982,Petrol,325,29.4,4.0,5,33767,0,1,0,0,1,0,0,0,1,1,0,R
290, A6,2018,26995,Semi-Auto,15600,Diesel,145,50.4,2.0,2,25106,1,0,0,0,1,0,1,0,0,0,0,A
291, A6,2019,33985,Automatic,5429,Diesel,145,47.9,2.0,1,8737,1,0,0,0,0,1,1,0,0,0,0,A
292, Q2,2019,30985,Automatic,2710,Petrol,145,40.9,1.5,1,4361,0,1,0,0,0,1,0,0,0,0,1,Q
293, Q7,2019,52985,Automatic,6423,Diesel,145,33.2,3.0,1,10337,1,0,0,0,0,1,0,0,0,0,1,Q
294, A1,2017,12698,Manual,11017,Petrol,150,67.3,1.0,3,17730,0,1,0,1,0,0,1,0,0,0,0,A
295, Q3,2017,17298,Manual,16908,Petrol,125,51.4,1.4,3,27211,0,1,0,1,0,0,0,0,0,0,1,Q
296, A4,2017,16498,Manual,28801,Petrol,125,49.6,2.0,3,46351,0,1,0,1,0,0,1,0,0,0,0,A
297, A4,2017,16798,Manual,23362,Petrol,145,50.4,1.4,3,37597,0,1,0,1,0,0,1,0,0,0,0,A
298, Q5,2013,15998,Manual,50025,Petrol,235,37.7,2.0,7,80507,0,1,0,1,0,0,0,0,0,0,1,Q
299, Q8,2018,63985,Semi-Auto,8450,Diesel,145,32.8,3.0,2,13599,1,0,0,0,1,0,0,0,0,0,1,Q
300, A6,2018,27985,Semi-Auto,1790,Diesel,145,50.4,2.0,2,2881,1,0,0,0,1,0,1,0,0,0,0,A
301, A4,2018,19485,Semi-Auto,10,Petrol,145,53.3,1.4,2,16,0,1,0,0,1,0,1,0,0,0,0,A
302, A4,2018,20985,Manual,10,Petrol,145,52.3,1.4,2,16,0,1,0,1,0,0,1,0,0,0,0,A
303, A3,2018,22285,Automatic,6754,Diesel,145,52.3,1.6,2,10869,1,0,0,0,0,1,1,0,0,0,0,A
304, Q3,2014,14500,Semi-Auto,35423,Diesel,200,47.9,2.0,6,57008,1,0,0,0,1,0,0,0,0,0,1,Q
305, A3,2017,25000,Semi-Auto,16703,Petrol,200,41.5,2.0,3,26881,0,1,0,0,1,0,1,0,0,0,0,A
306, Q3,2017,15800,Manual,37203,Petrol,125,51.4,1.4,3,59872,0,1,0,1,0,0,0,0,0,0,1,Q
307, A3,2013,13500,Semi-Auto,44405,Diesel,125,58.9,2.0,7,71463,1,0,0,0,1,0,1,0,0,0,0,A
308, Q3,2014,12000,Manual,79389,Diesel,165,50.4,2.0,6,127764,1,0,0,1,0,0,0,0,0,0,1,Q
309, A3,2015,13800,Semi-Auto,61808,Diesel,125,57.6,2.0,5,99470,1,0,0,0,1,0,1,0,0,0,0,A
310, A1,2016,11000,Manual,10491,Petrol,0,67.3,1.0,4,16884,0,1,0,1,0,0,1,0,0,0,0,A
311, A3,2018,19995,Manual,19000,Petrol,150,49.6,2.0,2,30577,0,1,0,1,0,0,1,0,0,0,0,A
312, A1,2016,11650,Manual,18900,Petrol,0,67.3,1.0,4,30417,0,1,0,1,0,0,1,0,0,0,0,A
313, A3,2014,11850,Manual,50900,Diesel,20,68.9,2.0,6,81915,1,0,0,1,0,0,1,0,0,0,0,A
314, A6,2013,12495,Manual,49000,Diesel,325,29.7,2.0,7,78858,1,0,0,1,0,0,1,0,0,0,0,A
315, A1,2015,15995,Manual,23081,Petrol,235,39.8,2.0,5,37145,0,1,0,1,0,0,1,0,0,0,0,A
316, Q7,2020,82995,Semi-Auto,826,Diesel,145,29.4,4.0,0,1329,1,0,0,0,1,0,0,0,0,0,1,Q
317, A4,2019,25990,Semi-Auto,5987,Petrol,145,38.2,2.0,1,9635,0,1,0,0,1,0,1,0,0,0,0,A
318, A6,2019,30995,Semi-Auto,2977,Diesel,145,47.9,2.0,1,4791,1,0,0,0,1,0,1,0,0,0,0,A
319, Q5,2019,34985,Automatic,7573,Diesel,145,39.2,2.0,1,12188,1,0,0,0,0,1,0,0,0,0,1,Q
320, Q3,2019,31995,Manual,3055,Diesel,145,42.8,2.0,1,4917,1,0,0,1,0,0,0,0,0,0,1,Q
321, A4,2019,29985,Automatic,22,Petrol,145,38.7,2.0,1,35,0,1,0,0,0,1,1,0,0,0,0,A
322, A4,2019,28485,Automatic,2250,Diesel,145,51.4,2.0,1,3621,1,0,0,0,0,1,1,0,0,0,0,A
323, Q5,2016,21498,Semi-Auto,20547,Diesel,200,47.1,2.0,4,33067,1,0,0,0,1,0,0,0,0,0,1,Q
324, Q5,2019,32895,Automatic,10,Diesel,145,39.2,2.0,1,16,1,0,0,0,0,1,0,0,0,0,1,Q
325, A5,2016,22998,Semi-Auto,18828,Petrol,260,35.8,3.0,4,30301,0,1,0,0,1,0,1,0,0,0,0,A
326, Q5,2019,35998,Semi-Auto,28,Petrol,145,32.1,2.0,1,45,0,1,0,0,1,0,0,0,0,0,1,Q
327, Q7,2016,29985,Automatic,38654,Diesel,200,47.9,3.0,4,62207,1,0,0,0,0,1,0,0,0,0,1,Q
328, A3,2014,16485,Manual,25764,Petrol,200,40.4,2.0,6,41463,0,1,0,1,0,0,1,0,0,0,0,A
329, TT,2016,19485,Manual,28402,Diesel,30,62.8,2.0,4,45708,1,0,0,1,0,0,0,1,0,0,0,T
330, A1,2015,13495,Manual,17152,Petrol,30,56.5,1.4,5,27603,0,1,0,1,0,0,1,0,0,0,0,A
331, A3,2016,14995,Manual,29775,Petrol,20,60.1,1.4,4,47918,0,1,0,1,0,0,1,0,0,0,0,A
332, Q5,2017,39995,Semi-Auto,7801,Petrol,145,34.0,3.0,3,12554,0,1,0,0,1,0,0,0,0,0,1,Q
333, Q5,2015,22990,Semi-Auto,60599,Diesel,240,42.8,3.0,5,97524,1,0,0,0,1,0,0,0,0,0,1,Q
334, A1,2017,12495,Manual,20670,Petrol,30,57.6,1.4,3,33265,0,1,0,1,0,0,1,0,0,0,0,A
335, A3,2019,24985,Automatic,2257,Diesel,145,52.3,1.6,1,3632,1,0,0,0,0,1,1,0,0,0,0,A
336, A3,2019,24485,Manual,4039,Diesel,145,51.4,1.6,1,6500,1,0,0,1,0,0,1,0,0,0,0,A
337, A3,2016,16485,Manual,21241,Petrol,125,52.3,1.4,4,34184,0,1,0,1,0,0,1,0,0,0,0,A
338, Q3,2016,20485,Manual,16945,Diesel,160,49.6,2.0,4,27270,1,0,0,1,0,0,0,0,0,0,1,Q
339, A4,2018,24985,Automatic,18010,Petrol,145,49.6,1.4,2,28984,0,1,0,0,0,1,1,0,0,0,0,A
340, A4,2017,19995,Semi-Auto,29653,Diesel,145,62.8,2.0,3,47722,1,0,0,0,1,0,1,0,0,0,0,A
341, A5,2014,16000,Semi-Auto,75159,Petrol,260,34.9,3.0,6,120956,0,1,0,0,1,0,1,0,0,0,0,A
342, Q3,2014,14998,Semi-Auto,33842,Diesel,200,47.9,2.0,6,54463,1,0,0,0,1,0,0,0,0,0,1,Q
343, A3,2015,13995,Manual,42977,Diesel,20,67.3,2.0,5,69165,1,0,0,1,0,0,1,0,0,0,0,A
344, A4,2019,27990,Semi-Auto,26,Diesel,145,47.9,2.0,1,42,1,0,0,0,1,0,1,0,0,0,0,A
345, A1,2016,11995,Manual,17454,Petrol,0,67.3,1.0,4,28089,0,1,0,1,0,0,1,0,0,0,0,A
346, A3,2018,15995,Manual,17547,Petrol,150,56.5,1.5,2,28239,0,1,0,1,0,0,1,0,0,0,0,A
347, A3,2020,35995,Semi-Auto,314,Petrol,150,34.9,2.0,0,505,0,1,0,0,1,0,1,0,0,0,0,A
348, A1,2016,13585,Manual,25010,Petrol,30,58.9,1.4,4,40250,0,1,0,1,0,0,1,0,0,0,0,A
349, A6,2019,31985,Semi-Auto,3278,Diesel,145,47.9,2.0,1,5275,1,0,0,0,1,0,1,0,0,0,0,A
350, A7,2019,32985,Automatic,1285,Diesel,145,39.2,3.0,1,2068,1,0,0,0,0,1,1,0,0,0,0,A
351, A6,2019,30985,Automatic,4445,Diesel,145,47.9,2.0,1,7154,1,0,0,0,0,1,1,0,0,0,0,A
352, A4,2020,34798,Semi-Auto,6998,Petrol,145,38.2,2.0,0,11262,0,1,0,0,1,0,1,0,0,0,0,A
353, A4,2020,40780,Semi-Auto,6746,Diesel,145,45.6,2.0,0,10857,1,0,0,0,1,0,1,0,0,0,0,A
354, Q7,2015,34995,Semi-Auto,21245,Diesel,205,47.9,3.0,5,34190,1,0,0,0,1,0,0,0,0,0,1,Q
355, A4,2017,18995,Manual,27394,Diesel,30,64.2,2.0,3,44086,1,0,0,1,0,0,1,0,0,0,0,A
356, A1,2016,12995,Manual,29283,Petrol,0,67.3,1.0,4,47126,0,1,0,1,0,0,1,0,0,0,0,A
357, A1,2016,14495,Manual,20905,Petrol,30,56.5,1.4,4,33643,0,1,0,1,0,0,1,0,0,0,0,A
358, A1,2017,12995,Manual,24386,Petrol,0,67.3,1.0,3,39245,0,1,0,1,0,0,1,0,0,0,0,A
359, TT,2017,24995,Semi-Auto,11621,Petrol,150,42.8,2.0,3,18702,0,1,0,0,1,0,0,1,0,0,0,T
360, A3,2019,20985,Semi-Auto,3409,Petrol,145,43.5,1.5,1,5486,0,1,0,0,1,0,1,0,0,0,0,A
361, Q5,2016,31995,Semi-Auto,30172,Diesel,240,42.2,3.0,4,48557,1,0,0,0,1,0,0,0,0,0,1,Q
362, A4,2015,13995,Manual,27016,Diesel,30,62.8,2.0,5,43478,1,0,0,1,0,0,1,0,0,0,0,A
363, A4,2020,31985,Manual,7456,Petrol,145,40.9,2.0,0,11999,0,1,0,1,0,0,1,0,0,0,0,A
364, A6,2019,29490,Semi-Auto,20,Diesel,145,55.4,3.0,1,32,1,0,0,0,1,0,1,0,0,0,0,A
365, A4,2019,20495,Semi-Auto,4781,Petrol,150,40.9,2.0,1,7694,0,1,0,0,1,0,1,0,0,0,0,A
366, Q3,2016,21995,Semi-Auto,40254,Petrol,205,40.4,2.0,4,64782,0,1,0,0,1,0,0,0,0,0,1,Q
367, TT,2019,24995,Semi-Auto,12320,Petrol,150,40.9,2.0,1,19827,0,1,0,0,1,0,0,1,0,0,0,T
368, Q2,2018,23995,Manual,16534,Petrol,150,49.6,1.4,2,26609,0,1,0,1,0,0,0,0,0,0,1,Q
369, Q3,2017,22995,Semi-Auto,20075,Petrol,150,42.2,2.0,3,32308,0,1,0,0,1,0,0,0,0,0,1,Q
370, A3,2016,15995,Manual,14401,Petrol,20,60.1,1.0,4,23176,0,1,0,1,0,0,1,0,0,0,0,A
371, A3,2016,19995,Semi-Auto,19430,Petrol,145,47.9,2.0,4,31269,0,1,0,0,1,0,1,0,0,0,0,A
372, RS4,2013,26995,Semi-Auto,28359,Petrol,565,26.4,4.2,7,45639,0,1,0,0,1,0,0,0,1,1,0,R
373, Q8,2019,49995,Semi-Auto,16385,Diesel,150,33.6,3.0,1,26369,1,0,0,0,1,0,0,0,0,0,1,Q
374, A1,2014,11995,Manual,24764,Diesel,0,74.3,1.6,6,39854,1,0,0,1,0,0,1,0,0,0,0,A
375, A1,2014,11995,Manual,26141,Petrol,125,53.3,1.4,6,42070,0,1,0,1,0,0,1,0,0,0,0,A
376, A5,2020,37331,Semi-Auto,7532,Petrol,145,39.2,2.0,0,12122,0,1,0,0,1,0,1,0,0,0,0,A
377, A5,2020,39454,Semi-Auto,7925,Diesel,145,45.6,2.0,0,12754,1,0,0,0,1,0,1,0,0,0,0,A
378, A5,2020,37507,Semi-Auto,7639,Petrol,145,39.8,2.0,0,12294,0,1,0,0,1,0,1,0,0,0,0,A
379, Q3,2020,33462,Semi-Auto,7914,Diesel,145,48.7,2.0,0,12736,1,0,0,0,1,0,0,0,0,0,1,Q
380, Q5,2018,30995,Semi-Auto,15706,Petrol,145,40.4,2.0,2,25276,0,1,0,0,1,0,0,0,0,0,1,Q
381, A4,2019,25990,Manual,4598,Petrol,145,38.2,2.0,1,7400,0,1,0,1,0,0,1,0,0,0,0,A
382, A8,2018,38995,Semi-Auto,6588,Diesel,145,48.7,3.0,2,10602,1,0,0,0,1,0,1,0,0,0,0,A
383, Q7,2016,31995,Semi-Auto,48248,Diesel,205,47.9,3.0,4,77647,1,0,0,0,1,0,0,0,0,0,1,Q
384, A3,2019,30995,Semi-Auto,4549,Petrol,150,34.5,2.0,1,7321,0,1,0,0,1,0,1,0,0,0,0,A
385, A1,2019,18995,Manual,7564,Petrol,145,51.4,1.0,1,12173,0,1,0,1,0,0,1,0,0,0,0,A
386, A8,2018,41995,Semi-Auto,11276,Diesel,145,48.7,3.0,2,18147,1,0,0,0,1,0,1,0,0,0,0,A
387, A4,2016,19995,Manual,20141,Diesel,30,67.3,2.0,4,32414,1,0,0,1,0,0,1,0,0,0,0,A
388, A3,2016,16995,Manual,16555,Petrol,20,60.1,1.4,4,26643,0,1,0,1,0,0,1,0,0,0,0,A
389, A1,2017,14495,Manual,8608,Petrol,145,67.3,1.0,3,13853,0,1,0,1,0,0,1,0,0,0,0,A
390, Q3,2017,19995,Manual,18380,Petrol,145,49.6,1.4,3,29580,0,1,0,1,0,0,0,0,0,0,1,Q
391, Q3,2017,23995,Semi-Auto,27136,Petrol,145,40.4,2.0,3,43671,0,1,0,0,1,0,0,0,0,0,1,Q
392, A3,2016,13995,Manual,36409,Petrol,20,60.1,1.4,4,58594,0,1,0,1,0,0,1,0,0,0,0,A
393, A6,2017,27995,Semi-Auto,35219,Diesel,150,50.4,3.0,3,56679,1,0,0,0,1,0,1,0,0,0,0,A
394, Q5,2018,33995,Semi-Auto,10252,Petrol,150,40.4,2.0,2,16499,0,1,0,0,1,0,0,0,0,0,1,Q
395, A3,2018,17490,Manual,16380,Diesel,145,67.3,1.6,2,26361,1,0,0,1,0,0,1,0,0,0,0,A
396, A3,2015,14990,Semi-Auto,30530,Diesel,30,64.2,2.0,5,49133,1,0,0,0,1,0,1,0,0,0,0,A
397, Q5,2016,30995,Semi-Auto,37129,Diesel,235,42.2,3.0,4,59753,1,0,0,0,1,0,0,0,0,0,1,Q
398, A3,2017,13995,Manual,36400,Petrol,20,61.4,1.4,3,58580,0,1,0,1,0,0,1,0,0,0,0,A
399, Q7,2018,47995,Semi-Auto,8618,Diesel,145,32.8,3.0,2,13869,1,0,0,0,1,0,0,0,0,0,1,Q
400, Q2,2018,21995,Manual,9634,Petrol,145,50.4,1.4,2,15504,0,1,0,1,0,0,0,0,0,0,1,Q
401, Q2,2017,19995,Semi-Auto,18355,Diesel,145,68.9,1.6,3,29539,1,0,0,0,1,0,0,0,0,0,1,Q
402, Q5,2017,26995,Semi-Auto,28604,Petrol,145,40.9,2.0,3,46034,0,1,0,0,1,0,0,0,0,0,1,Q
403, A1,2017,15995,Manual,15187,Diesel,145,76.3,1.6,3,24441,1,0,0,1,0,0,1,0,0,0,0,A
404, A5,2015,18990,Semi-Auto,43417,Diesel,160,50.4,2.0,5,69873,1,0,0,0,1,0,1,0,0,0,0,A
405, A8,2018,35995,Semi-Auto,12195,Diesel,145,50.4,3.0,2,19626,1,0,0,0,1,0,1,0,0,0,0,A
406, A5,2018,27995,Semi-Auto,12686,Diesel,145,58.9,3.0,2,20416,1,0,0,0,1,0,1,0,0,0,0,A
407, A1,2019,23995,Semi-Auto,5356,Petrol,145,44.1,1.5,1,8620,0,1,0,0,1,0,1,0,0,0,0,A
408, A4,2020,31265,Semi-Auto,7963,Petrol,145,41.5,2.0,0,12815,0,1,0,0,1,0,1,0,0,0,0,A
409, A5,2020,36312,Semi-Auto,7423,Diesel,145,51.4,2.0,0,11946,1,0,0,0,1,0,1,0,0,0,0,A
410, A1,2017,13995,Manual,12148,Petrol,145,67.3,1.0,3,19550,0,1,0,1,0,0,1,0,0,0,0,A
411, Q5,2016,31995,Semi-Auto,44525,Diesel,235,42.2,3.0,4,71656,1,0,0,0,1,0,0,0,0,0,1,Q
412, Q3,2016,18495,Manual,20952,Diesel,145,55.4,2.0,4,33719,1,0,0,1,0,0,0,0,0,0,1,Q
413, A6,2019,33490,Semi-Auto,4582,Diesel,145,39.2,3.0,1,7374,1,0,0,0,1,0,1,0,0,0,0,A
414, Q5,2014,19995,Manual,36970,Diesel,200,47.9,2.0,6,59497,1,0,0,1,0,0,0,0,0,0,1,Q
415, Q3,2015,17995,Manual,38244,Petrol,145,49.6,1.4,5,61548,0,1,0,1,0,0,0,0,0,0,1,Q
416, Q7,2015,31995,Semi-Auto,26407,Diesel,200,47.9,3.0,5,42498,1,0,0,0,1,0,0,0,0,0,1,Q
417, Q2,2019,23995,Manual,6484,Diesel,145,49.6,1.6,1,10435,1,0,0,1,0,0,0,0,0,0,1,Q
418, A3,2019,20995,Manual,3325,Diesel,145,49.6,1.6,1,5351,1,0,0,1,0,0,1,0,0,0,0,A
419, Q3,2017,24995,Semi-Auto,9078,Petrol,145,40.4,2.0,3,14610,0,1,0,0,1,0,0,0,0,0,1,Q
420, A1,2017,12995,Manual,22427,Petrol,145,67.3,1.0,3,36093,0,1,0,1,0,0,1,0,0,0,0,A
421, A4,2015,14995,Semi-Auto,41755,Diesel,150,53.3,2.0,5,67198,1,0,0,0,1,0,1,0,0,0,0,A
422, A3,2015,12490,Semi-Auto,35455,Petrol,30,58.9,1.4,5,57059,0,1,0,0,1,0,1,0,0,0,0,A
423, A3,2017,14298,Manual,14607,Petrol,20,60.1,1.0,3,23508,0,1,0,1,0,0,1,0,0,0,0,A
424, A1,2016,11498,Manual,24952,Petrol,30,55.4,1.4,4,40156,0,1,0,1,0,0,1,0,0,0,0,A
425, A5,2014,11998,Manual,49640,Diesel,30,64.2,2.0,6,79888,1,0,0,1,0,0,1,0,0,0,0,A
426, Q3,2017,19998,Manual,21576,Petrol,145,49.6,1.4,3,34723,0,1,0,1,0,0,0,0,0,0,1,Q
427, Q5,2017,27995,Semi-Auto,20870,Diesel,145,55.4,2.0,3,33587,1,0,0,0,1,0,0,0,0,0,1,Q
428, A4,2017,19995,Semi-Auto,30300,Diesel,30,62.8,2.0,3,48763,1,0,0,0,1,0,1,0,0,0,0,A
429, Q3,2016,19995,Manual,22353,Diesel,160,49.6,2.0,4,35974,1,0,0,1,0,0,0,0,0,0,1,Q
430, Q3,2016,19995,Semi-Auto,23205,Diesel,145,55.4,2.0,4,37345,1,0,0,0,1,0,0,0,0,0,1,Q
